who,color,heading,xcor,ycor,shape,label,label-color,breed,hidden?,size,pen-size,pen-mode,total_market_value,structure_value,sq.ft.,damage_pct_10y,damage_pct_100y,cost_to_personal_property_10y,cost_to_personal_property_100y,latitude,longitude,elevation,stories,basement,inundation_10y,inundation_100y,future_loss,future_benefit,mot_year,ori_year,ori_moved?,nearhouse,move,normal_inf?,poor_inf?,s_prime,moved?,cnear,nbpast_move
1405,55,299,-267.8034269,460.073754,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",1120000,751000,7075,0.321,0.532,43001,50000,40.610757,-73.905098,3.4,1,"""""",22,51,4.07E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
1406,25,242,-441.3197111,530.4901008,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",479000,311000,2000,0.209,0.314,43001,50000,40.616712,-73.919772,3.5,2,"""""",18,47,2.23E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
1407,35,120,-746.6582342,219.9605153,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",760000,593000,2000,0.263,0.362,46633,50000,40.590451,-73.945594,3.2,2,"""""",30,59,3.04E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
1408,25,29,-619.5067688,536.1778023,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",519000,344000,2000,0,0,0,0,40.617193,-73.934841,5.2,2,"""""",0,0,2.35E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
1409,45,123,-669.903825,97.51529774,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",919000,698000,2500,0.732,0.754,50000,50000,40.580096,-73.939103,1.1,1,"""""",113,141,3.49E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
1410,25,253,-78.57205888,864.7874204,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",534000,352000,2700,0.524,0.587,50000,50000,40.644983,-73.889095,1.5,2,"""""",97,126,2.39E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
1411,65,181,-266.3962825,477.4679515,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",1218000,742000,5863,0.362,0.488,50000,50000,40.612228,-73.904979,2.5,2,"""""",58,86,4.35E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
1412,35,202,-696.0010336,229.4676089,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",732000,592000,1890,0.314,0.407,50000,50000,40.591255,-73.94131,3,2,"""""",38,67,2.96E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
1413,35,152,-888.8152989,118.6342894,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",660000,414000,2400,0.401,0.586,46633,50000,40.581882,-73.957616,3.1,1,"""""",34,63,2.75E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
1414,45,160,-316.9707098,504.7831087,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",904000,597000,4975,0.532,0.632,50000,50000,40.614538,-73.909256,2.7,1,"""""",50,78,3.45E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
1415,15,203,-149.24855,804.5758272,"""circle""","""""",9.9,{breed poors},FALSE,5,1,"""up""",326000,174000,2600,0.1835,0.401,14777,46633,40.639891,-73.895072,3.8,1,"""""",6,35,9253839.229,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
1416,35,87,-695.7881883,228.3087841,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",732000,592000,1890,0.314,0.407,50000,50000,40.591157,-73.941292,3,2,"""""",38,67,2.96E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
1417,25,319,-77.1885639,819.2858079,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",400000,261000,2600,0.407,0.488,50000,50000,40.641135,-73.888978,2.3,2,"""""",65,94,2.01E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
1418,25,307,-95.28042125,853.9914297,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",534000,316000,2700,0.449,0.524,50000,50000,40.64407,-73.890508,2,2,"""""",77,106,2.39E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
1419,25,94,-565.9998051,705.8273954,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",495000,332000,2425,0,0,0,0,40.63154,-73.930316,6.5,1,"""""",0,0,2.28E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
1420,25,69,-294.9530377,707.6484058,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",432000,300000,1600,0.524,0.587,50000,50000,40.631694,-73.907394,1.4,2,"""""",101,130,2.10E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
1421,15,285,-104.7520407,803.7480952,"""circle""","""""",9.9,{breed poors},FALSE,5,1,"""up""",370000,265000,2600,0.314,0.407,50000,50000,40.639821,-73.891309,2.9,2,"""""",42,71,9904268.823,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
1422,35,330,-328.5826078,817.1810036,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",603000,461000,2300,0,0,0,0,40.640957,-73.910238,5.8,2,"""""",0,0,2.59E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
1423,35,81,-839.0686036,136.5724251,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",611000,396000,2000,0.557,0.587,50000,50000,40.583399,-73.953409,1.1,2,"""""",113,141,2.61E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
1424,35,190,-250.2318583,578.2384145,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",737000,523000,4000,0.314,0.449,50000,50000,40.62075,-73.903612,2.8,1.5,"""""",46,75,2.97E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
1425,15,276,-928.2626428,107.4362574,"""circle""","""""",9.9,{breed poors},FALSE,5,1,"""up""",359000,161000,2077,0.532,0.632,50000,50000,40.580935,-73.960952,2.7,1,"""""",50,78,9741661.425,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
1426,35,13,-571.7821046,441.1896389,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",710000,552000,2000,0,0.263,0,46633,40.60916,-73.930805,4,2,"""""",0,27,2.90E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
1427,25,89,-228.8290728,672.2805984,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",456000,331000,1701,0.488,0.587,50000,50000,40.628703,-73.901802,1.6,2,"""""",93,122,2.17E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
1428,25,213,-482.9073335,575.2940534,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",444000,300000,2000,0,0,0,0,40.620501,-73.923289,4.7,2,"""""",0,0,2.13E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
1429,15,210,-470.3612808,714.7550766,"""circle""","""""",9.9,{breed poors},FALSE,5,1,"""up""",363000,249000,1800,0,0.209,0,43001,40.632295,-73.922228,4.3,2,"""""",0,15,9800791.388,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
1430,25,157,-466.5537134,566.9457846,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",408000,278000,1850,0,0.152,0,20624,40.619795,-73.921906,4.5,2,"""""",0,8,2.03E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
1431,25,60,-297.6490792,718.1606027,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",421000,279000,1600,0.557,0.587,50000,50000,40.632583,-73.907622,1.2,2,"""""",109,138,2.07E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
1432,15,286,-328.251515,771.7266901,"""circle""","""""",9.9,{breed poors},FALSE,5,1,"""up""",367000,212000,2000,0.532,0.632,50000,50000,40.637113,-73.91021,2.7,1,"""""",50,78,9859921.351,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
1433,35,304,-251.7099512,513.2141507,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",735000,544000,2550,0.488,0.557,50000,50000,40.615251,-73.903737,1.7,2,"""""",89,118,2.97E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
1434,15,220,-429.1638749,600.6581279,"""circle""","""""",9.9,{breed poors},FALSE,5,1,"""up""",376000,281000,1300,0.209,0.362,43001,50000,40.622646,-73.918744,3.4,2,"""""",22,51,9992963.768,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
1435,25,48,-470.2193838,786.7795884,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",422000,232000,1944,0.524,0.587,50000,50000,40.638386,-73.922216,1.5,2,"""""",97,126,2.07E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
1436,45,344,-322.3627928,439.569649,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",915000,650000,3975,0.672,0.732,50000,50000,40.609023,-73.909712,1.8,1,"""""",85,114,3.48E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
1437,15,38,-429.2111739,601.0719939,"""circle""","""""",9.9,{breed poors},FALSE,5,1,"""up""",376000,280000,1300,0.209,0.314,43001,50000,40.622681,-73.918748,3.5,2,"""""",18,47,9992963.768,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
1438,45,71,-721.4951803,186.2954709,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",915000,651000,4000,0.314,0.407,50000,50000,40.587604,-73.943466,3,2.5,"""""",38,67,3.48E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
1439,25,200,-613.8900157,606.274881,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",495000,342000,1833,0,0.152,0,7207,40.623121,-73.934366,4.6,2,"""""",0,4,2.28E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
1440,65,340,-781.3402065,73.7239141,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",1224000,897000,3000,0.587,0.587,50000,50000,40.578084,-73.948527,0.8,2,"""""",125,153,4.37E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
1441,25,220,-589.5901681,630.6811513,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",560000,407000,2000,0,0,0,0,40.625185,-73.932311,4.9,2,"""""",0,0,2.47E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
1442,25,214,-228.8527223,735.6139239,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",525000,296000,4000,0.314,0.449,50000,50000,40.634059,-73.901804,2.8,2.5,"""""",46,75,2.36E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
1443,25,248,-230.4372379,671.2518458,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",583000,408000,2504,0.524,0.587,50000,50000,40.628616,-73.901938,1.5,2,"""""",97,126,2.53E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
1444,75,295,-265.4148288,449.2068149,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",1475000,1010000,4817,0,0.152,0,32317,40.609838,-73.904896,4.4,3,"""""",0,12,5.09E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
1445,35,224,-210.0513803,515.0233364,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",709000,455000,3000,0.449,0.524,50000,50000,40.615404,-73.900214,2,2,"""""",77,106,2.89E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
1446,25,176,-271.2799015,841.5990987,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",424000,271000,2500,0,0,0,0,40.643022,-73.905392,5.6,2.5,"""""",0,0,2.08E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
1447,25,314,-520.297172,635.3164507,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",469000,323000,2200,0,0,0,0,40.625577,-73.926451,4.7,1,"""""",0,0,2.20E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
1448,25,174,-581.0645281,671.2518458,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",467000,317000,2033,0,0,0,0,40.628616,-73.93159,6.3,2,"""""",0,0,2.20E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
1449,25,202,-466.7665588,479.336261,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",508000,306000,2500,0.362,0.449,50000,50000,40.612386,-73.921924,2.7,2,"""""",50,78,2.32E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
1450,25,134,-81.27992511,867.3060907,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",534000,366000,2000,0.524,0.587,50000,50000,40.645196,-73.889324,1.5,2,"""""",97,126,2.39E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
1451,65,332,-821.0949937,73.48741923,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",1397000,863000,4000,0.488,0.557,50000,50000,40.578064,-73.951889,1.8,2,"""""",85,114,4.86E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
1452,15,52,-533.3871629,728.7792222,"""circle""","""""",9.9,{breed poors},FALSE,5,1,"""up""",370000,236000,2150,0,0,0,0,40.633481,-73.927558,5.6,1,"""""",0,0,9904268.823,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
1453,35,265,-339.2012274,451.0869491,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",639000,406000,2692,0.407,0.488,50000,50000,40.609997,-73.911136,2.3,2,"""""",65,94,2.69E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
1454,25,238,-496.1273965,635.5292961,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",479000,341000,2000,0,0.152,0,20624,40.625595,-73.924407,4.5,2,"""""",0,8,2.23E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
1455,25,65,-518.3106151,522.8631413,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",462000,309000,1833,0,0.152,0,32317,40.616067,-73.926283,4.4,2,"""""",0,12,2.18E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
1456,65,239,-378.3411279,447.8587941,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",1309000,746000,9207,0.407,0.488,50000,50000,40.609724,-73.914446,2.3,2.5,"""""",65,94,4.61E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
1457,25,97,-597.9739111,622.770398,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",552000,350000,2391,0,0.152,0,7207,40.624516,-73.93302,4.6,2,"""""",0,4,2.44E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
1458,25,274,-994.8714222,86.09259566,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",518000,352000,1993,0.407,0.488,50000,50000,40.57913,-73.966585,2.4,1.5,"""""",62,90,2.34E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
1459,25,317,-431.3041534,556.9184022,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",485000,343000,2500,0.152,0.263,3172,46633,40.618947,-73.918925,3.9,2,"""""",2,31,2.25E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
1460,25,303,-615.2498612,670.8616292,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",429000,303000,2100,0,0,0,0,40.628583,-73.934481,6.4,2,"""""",0,0,2.09E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
1461,25,170,-96.29734918,798.639806,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",471000,266000,4000,0.362,0.449,50000,50000,40.639389,-73.890594,2.7,1.5,"""""",50,78,2.21E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
1462,35,82,-695.6817656,227.7411964,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",732000,592000,1890,0.263,0.407,46633,50000,40.591109,-73.941283,3.1,2,"""""",34,63,2.96E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
1463,35,199,-360.9705799,456.4553826,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",614000,437000,2100,0.362,0.488,50000,50000,40.610451,-73.912977,2.5,2,"""""",58,86,2.62E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
1464,35,253,-901.7870424,100.4241846,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",632000,396000,2400,0.532,0.632,50000,50000,40.580342,-73.958713,2.7,1,"""""",50,78,2.67E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
1465,25,202,-533.3989876,449.5852067,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",584000,460000,1600,0.152,0.314,26470,50000,40.60987,-73.927559,3.7,2,"""""",10,39,2.53E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
1466,15,342,-75.0601101,795.2342799,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",395000,235000,2600,0.407,0.488,50000,50000,40.639101,-73.888798,2.3,2,"""""",65,94,1.99E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
1467,35,339,-697.3845286,199.8702763,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",748000,601000,2000,0.314,0.407,50000,50000,40.588752,-73.941427,2.9,2,"""""",42,71,3.00E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
1468,25,178,-687.8064865,553.654773,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",593000,398000,1833,0,0,0,0,40.618671,-73.940617,6.3,2,"""""",0,0,2.56E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
1469,35,201,-565.8933824,413.9454302,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",699000,559000,2000,0.209,0.362,43001,50000,40.606856,-73.930307,3.4,2,"""""",22,51,2.86E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
1470,35,12,-405.1005221,549.646185,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",705000,443000,5000,0.263,0.362,46633,50000,40.618332,-73.916709,3.3,2,"""""",26,55,2.88E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
1471,35,78,-570.7178777,440.2436594,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",710000,552000,2000,0.152,0.263,3172,46633,40.60908,-73.930715,3.9,2,"""""",2,31,2.90E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
1472,25,321,-620.0743565,606.9134171,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",500000,330000,1825,0,0.152,0,7207,40.623175,-73.934889,4.6,2,"""""",0,4,2.29E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
1473,35,169,-253.5427864,586.2201162,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",701000,526000,2525,0.362,0.449,50000,50000,40.621425,-73.903892,2.7,2,"""""",50,78,2.87E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
1474,25,325,-519.8951307,433.7400506,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",589000,464000,2000,0.263,0.407,46633,50000,40.60853,-73.926417,3.1,2,"""""",34,63,2.55E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
1475,25,313,-10.75715568,798.273239,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",526000,357000,4000,0.632,0.705,50000,50000,40.639358,-73.88336,2.1,1,"""""",73,102,2.37E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
1476,55,327,-840.4166243,54.66242779,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",1091000,829000,3276,0.632,0.732,50000,50000,40.576472,-73.953523,1.9,1,"""""",81,110,3.99E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
1477,25,4,-617.1772944,494.7557263,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",587000,428000,1573,0,0,0,0,40.61369,-73.934644,4.8,2,"""""",0,0,2.54E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
1478,25,286,-89.29710111,781.8723199,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",473000,295000,4150,0.532,0.632,50000,50000,40.637971,-73.890002,2.6,1,"""""",54,82,2.22E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
1479,55,136,-272.2258809,420.6382349,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",1135000,768000,5125,0.532,0.672,50000,50000,40.607422,-73.905472,2.5,1,"""""",58,86,4.11E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
1480,45,72,-810.2871782,176.5755319,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",861000,578000,4400,0,0.152,0,32317,40.586782,-73.950975,4.4,2.5,"""""",0,12,3.33E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
1481,45,254,-604.2646746,529.0711316,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",823000,518000,4000,0,0,0,0,40.616592,-73.933552,4.7,2,"""""",0,0,3.22E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
1482,25,262,-588.1002504,738.558285,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",417000,309000,1600,0,0,0,0,40.634308,-73.932185,5.8,2,"""""",0,0,2.06E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
1483,25,172,-485.047612,490.3096228,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",436000,297000,4000,0.314,0.449,50000,50000,40.613314,-73.92347,2.8,2,"""""",46,75,2.11E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
1484,35,34,-531.8499463,457.5196095,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",612000,451000,2500,0.152,0.263,14777,46633,40.610541,-73.927428,3.8,2,"""""",6,35,2.61E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
1485,15,244,-643.9366886,157.7623652,"""circle""","""""",9.9,{breed poors},FALSE,5,1,"""up""",311000,198000,1320,0.586,0.672,50000,50000,40.585191,-73.936907,2.4,1,"""""",62,90,9032101.867,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
1486,35,252,-711.5742206,492.7691694,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",760000,511000,3000,0,0,0,0,40.613522,-73.942627,5.7,2.5,"""""",0,0,3.04E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
1487,25,284,-128.6380223,712.6857465,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",410000,256000,1925,0.362,0.449,50000,50000,40.63212,-73.893329,2.7,2,"""""",50,78,2.04E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
1488,25,15,-383.6977366,605.6126954,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",584000,337000,2008,0,0,0,0,40.623065,-73.914899,4.9,2,"""""",0,0,2.53E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
1489,25,32,-94.40539024,854.5590174,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",534000,316000,2700,0.449,0.524,50000,50000,40.644118,-73.890434,2,2,"""""",77,106,2.39E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
1490,25,175,-591.4111786,623.4562331,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",592000,460000,1900,0,0.152,0,7207,40.624574,-73.932465,4.6,2,"""""",0,4,2.56E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
1491,25,122,-94.90202946,821.9463752,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",497000,271000,5200,0.532,0.672,50000,50000,40.64136,-73.890476,2.5,1,"""""",58,86,2.28E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
1492,25,345,-515.5199757,416.8070181,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",569000,428000,2225,0.314,0.449,50000,50000,40.607098,-73.926047,2.8,2,"""""",46,75,2.49E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
1493,45,356,-334.8378971,411.4385846,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",802000,522000,3950,0.754,0.754,50000,50000,40.606644,-73.910767,0.5,1,"""""",136,165,3.16E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
1494,65,302,-253.1170957,458.0280734,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",1265000,825000,5392,0.488,0.557,50000,50000,40.610584,-73.903856,1.8,2,"""""",85,114,4.49E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
1495,45,77,-241.4224245,548.1680921,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",896000,660000,4000,0.362,0.449,50000,50000,40.618207,-73.902867,2.7,2.5,"""""",50,78,3.43E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
1496,25,346,-399.3182226,528.7991625,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",562000,359000,2600,0.362,0.449,50000,50000,40.616569,-73.91622,2.7,2,"""""",50,78,2.47E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
1497,25,57,-251.5444048,661.3308861,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",564000,414000,1800,0.557,0.587,50000,50000,40.627777,-73.903723,1.2,2,"""""",109,138,2.48E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
1498,15,147,-632.7386566,140.2380955,"""circle""","""""",9.9,{breed poors},FALSE,5,1,"""up""",267000,173000,924,0.754,0.754,50000,50000,40.583709,-73.93596,0.6,1,"""""",132,161,8381672.273,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
