who,color,heading,xcor,ycor,shape,label,label-color,breed,hidden?,size,pen-size,pen-mode,total_market_value,structure_value,sq.ft.,damage_pct_10y,damage_pct_100y,cost_to_personal_property_10y,cost_to_personal_property_100y,latitude,longitude,elevation,stories,basement,inundation_10y,inundation_100y,future_loss,future_benefit,mot_year,ori_year,ori_moved?,nearhouse,move,normal_inf?,poor_inf?,s_prime,moved?,cnear,nbpast_move
4758,39,294,-713.8563961,491.2792518,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",736000,511000,3400,0,0,0,0,40.613396,-73.94282,5.7,2.5,"""""",0,0,3.54E+08,0,1,1,TRUE,{turtles 2009 4149 5269 1486 2491 497 4646 372 288 2623},0,FALSE,FALSE,-646796.3584,TRUE,0,2
4759,39,63,-684.4009604,544.254102,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",631000,482000,1845,0,0,0,0,40.617876,-73.940329,6.4,2,"""""",0,0,3.18E+08,0,1,1,TRUE,{turtles 299 82 5405 2305 1989 2082 628 4867 4014 5815},0,FALSE,FALSE,-733269.7005,TRUE,0,2
4760,39,358,-693.4114148,545.2592052,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",630000,454000,1533,0,0,0,0,40.617961,-73.941091,6.5,2,"""""",0,0,3.18E+08,0,1,1,TRUE,{turtles 2970 3023 350 1989 4867 5405 82 4299 300 4759},0,FALSE,FALSE,-734093.2561,TRUE,0,2
4761,29,143,-614.6231498,429.9561327,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",527000,414000,1870,0.152,0.263,14777,46633,40.60821,-73.934428,3.8,2,"""""",6,35,2.83E+08,0,1,1,TRUE,{turtles 5572 2220 802 1005 3247 2676 236 3894 2845 4593},0,FALSE,FALSE,-818919.4869,TRUE,0,2
4762,29,203,-963.594976,95.80070996,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",419000,228000,1600,0.532,0.632,50000,50000,40.579951,-73.96394,2.7,1,"""""",50,78,2.46E+08,0,1,1,TRUE,{turtles 5714 2206 4165 363 2222 4054 1991 4290 2935 3889},0,FALSE,FALSE,-907863.4959,TRUE,0,2
4763,19,184,-658.5875456,150.0408078,"""circle""","""""",9.9,{breed poors},FALSE,5,1,"""up""",361000,273000,1076,0.586,0.705,50000,50000,40.584538,-73.938146,2.2,1,"""""",69,98,1.16E+08,0,4,4,TRUE,{turtles 3664 650 4216 2877 5687 1303 2273 1701 5257 4599},1,FALSE,FALSE,-79569.45478,TRUE,0,2
4764,19,294,-318.6852976,857.9290693,"""circle""","""""",9.9,{breed poors},FALSE,5,1,"""up""",373000,245000,2123,0,0,0,0,40.644403,-73.909401,6.6,2.5,"""""",0,0,1.18E+08,0,4,4,TRUE,{turtles 2496 1262 3678 1906 5402 2678 4204 4690 1094 266},0,FALSE,FALSE,-53782.51598,TRUE,0,2
4765,19,276,-424.8241941,877.9247103,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",396000,205000,1530,0,0,0,0,40.646094,-73.918377,6,2,"""""",0,0,2.38E+08,0,1,1,TRUE,{turtles 352 1818 1202 4028 2024 3466 3471 3707 4916 3214},0,FALSE,FALSE,-926805.2756,TRUE,0,2
4766,39,279,-657.92536,452.4231451,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",681000,546000,1800,0,0.152,0,20624,40.61011,-73.93809,4.5,2,"""""",0,8,3.35E+08,0,1,1,TRUE,{turtles 646 1585 723 5462 4714 2600 1665 4233 4048 3415},0,FALSE,FALSE,-692091.9186,TRUE,0,2
4767,39,193,-380.2685611,408.6006462,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",668000,501000,1800,0.587,0.587,50000,50000,40.606404,-73.914609,0.9,2,"""""",121,149,3.31E+08,0,1,1,TRUE,{turtles 35 2817 2610 564 2531 5168 4587 5860 4893 229},0,FALSE,FALSE,-702798.1419,TRUE,0,2
4768,19,197,-458.0871971,703.9945601,"""circle""","""""",9.9,{breed poors},FALSE,5,1,"""up""",318000,191000,1983,0,0.321,0,43001,40.631385,-73.92119,4.3,1,"""""",0,15,1.09E+08,0,4,4,TRUE,{turtles 3204 1974 5074 5393 3705 1572 3333 3912 2690 1188},0,FALSE,FALSE,-171972.6521,TRUE,0,2
4769,39,239,-655.8323804,102.1860714,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",787000,590000,2400,0.407,0.524,50000,50000,40.580491,-73.937913,2.2,2,"""""",69,98,3.72E+08,0,1,1,TRUE,{turtles 2343 4122 4814 1727 4927 3392 4794 4393 5215 2720},0,FALSE,FALSE,-604795.0209,TRUE,0,2
4770,29,74,-594.8521789,480.0220961,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",596000,439000,2075,0,0.209,0,43001,40.612444,-73.932756,4.3,2,"""""",0,15,3.06E+08,0,1,1,TRUE,{turtles 5654 5600 3867 4630 5304 736 1938 4256 546 5499},0,FALSE,FALSE,-762094.1478,TRUE,0,2
4771,29,132,-303.230358,802.4473734,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",567000,402000,2050,0,0.233,0,20624,40.639711,-73.908094,4.5,1,"""""",0,8,2.96E+08,0,1,1,TRUE,{turtles 2890 1269 817 3165 3646 464 526 2245 3422 4260},0,FALSE,FALSE,-785977.2614,TRUE,0,2
4772,29,91,-594.6393335,602.1953445,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",517000,401000,1720,0,0.152,0,7207,40.622776,-73.932738,4.6,2,"""""",0,4,2.79E+08,0,1,1,TRUE,{turtles 2709 3952 3614 2081 3588 1054 402 3689 3582 599},0,FALSE,FALSE,-827155.0433,TRUE,0,2
4773,39,327,-706.0047665,495.5361594,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",664000,508000,2000,0,0,0,0,40.613756,-73.942156,5.7,2,"""""",0,0,3.29E+08,0,1,1,TRUE,{turtles 2697 4838 1611 5024 4855 4646 1486 4049 2023 4758},0,FALSE,FALSE,-706092.3644,TRUE,0,2
4774,29,208,-326.2058344,776.385639,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",570000,450000,1833,0.209,0.362,43001,50000,40.637507,-73.910037,3.4,2,"""""",22,51,2.97E+08,0,1,1,TRUE,{turtles 557 3477 4387 4091 2936 684 1973 5431 817 3910},0,FALSE,FALSE,-783506.5944,TRUE,0,2
4775,39,267,-727.6913458,541.0614213,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",723000,587000,1650,0,0,0,0,40.617606,-73.94399,7,2,"""""",0,0,3.50E+08,0,1,1,TRUE,{turtles 588 4667 105 3848 4954 195 580 5738 5206 4206},0,FALSE,FALSE,-657502.5817,TRUE,0,2
4776,49,239,-319.5603286,614.0555621,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",834000,622000,2548,0,0.263,0,46633,40.623779,-73.909475,4,2,"""""",0,27,3.88E+08,0,1,1,TRUE,{turtles 1703 5797 3393 4055 4676 3920 1325 2758 4968 501},0,FALSE,FALSE,-566087.9059,TRUE,0,2
4777,29,85,-511.6769341,431.3751019,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",586000,444000,2000,0.471,0.586,50000,50000,40.60833,-73.925722,2.9,1,"""""",42,71,3.03E+08,0,1,1,TRUE,{turtles 3062 1522 1604 872 652 4030 1474 3801 5279 1514},0,FALSE,FALSE,-770329.7042,TRUE,0,2
4778,39,182,-977.3826267,220.7291236,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",739000,564000,1881,0.263,0.407,46633,50000,40.590516,-73.965106,3.1,2,"""""",34,63,3.55E+08,0,1,1,TRUE,{turtles 2364 5047 5492 1537 5640 3071 5251 4428 1918 4184},0,FALSE,FALSE,-644325.6915,TRUE,0,2
4779,29,97,-83.11276033,784.2963923,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",494000,298000,4150,0.532,0.672,50000,50000,40.638176,-73.889479,2.5,1,"""""",58,86,2.71E+08,0,1,1,TRUE,{turtles 2369 3941 1268 4693 2130 268 1478 3743 1235 1521},0,FALSE,FALSE,-846096.823,TRUE,0,2
4780,29,256,-581.2064251,672.576217,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",420000,266000,2033,0,0,0,0,40.628728,-73.931602,6.3,2,"""""",0,0,2.46E+08,0,1,1,TRUE,{turtles 2761 1448 3053 4229 5476 3828 962 3065 4163 3905},0,FALSE,FALSE,-907039.9402,TRUE,0,2
4781,19,291,-253.9093535,829.9162522,"""circle""","""""",9.9,{breed poors},FALSE,5,1,"""up""",335000,167000,2590,0,0,0,0,40.642034,-73.903923,5.1,1,"""""",0,0,1.12E+08,0,4,4,TRUE,{turtles 1636 2347 4003 1223 5728 1762 5683 5426 2190 3119},1,FALSE,FALSE,-135441.1555,TRUE,0,2
4782,49,202,-212.0852362,516.8561717,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",850000,567000,4000,0.632,0.705,50000,50000,40.615559,-73.900386,2,1,"""""",77,106,3.93E+08,0,1,1,TRUE,{turtles 5235 1445 3064 3266 2209 5088 950 4257 28 1192},0,FALSE,FALSE,-552911.0156,TRUE,0,2
4783,19,233,-237.7449293,815.8684571,"""circle""","""""",9.9,{breed poors},FALSE,5,1,"""up""",305000,185000,2000,0,0.321,0,43001,40.640846,-73.902556,4.3,1,"""""",0,15,1.06E+08,0,4,4,TRUE,{turtles 267 2765 3096 5420 2673 1211 5096 2704 2190 2224},0,FALSE,FALSE,-199908.5025,TRUE,0,2
4784,39,51,-608.6161802,539.417782,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",726000,449000,4000,0,0,0,0,40.617467,-73.93392,4.9,2,"""""",0,0,3.51E+08,0,1,1,TRUE,{turtles 4559 5674 2594 3885 3470 4532 3156 168 3808 5862},0,FALSE,FALSE,-655031.9148,TRUE,0,2
4785,39,299,-698.377807,532.8432247,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",610000,450000,2000,0,0,0,0,40.616911,-73.941511,6.4,2,"""""",0,0,3.11E+08,0,1,1,TRUE,{turtles 4206 2443 3473 1398 2586 4993 4225 1280 2536 680},0,FALSE,FALSE,-750564.3689,TRUE,0,2
4786,29,268,-199.7047299,523.8564197,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",564000,383000,3017,0.449,0.557,50000,50000,40.616151,-73.899339,1.9,2,"""""",81,110,2.95E+08,0,1,1,TRUE,{turtles 4932 4521 3266 4698 3064 3241 4199 1747 5681 2209},0,FALSE,FALSE,-788447.9283,TRUE,0,2
4787,29,27,-647.2476167,548.0616694,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",563000,401000,2000,0,0,0,0,40.618198,-73.937187,5.7,2,"""""",0,0,2.95E+08,0,1,1,TRUE,{turtles 4144 5144 3738 5379 1787 4493 1924 1363 803 4323},0,FALSE,FALSE,-789271.4839,TRUE,0,2
4788,19,145,-470.4322292,715.3463138,"""circle""","""""",9.9,{breed poors},FALSE,5,1,"""up""",363000,242000,1800,0,0.209,0,43001,40.632345,-73.922234,4.3,2,"""""",0,15,1.17E+08,0,4,4,TRUE,{turtles 1429 4318 5382 2909 1004 1700 2464 3733 4660 673},0,FALSE,FALSE,-75271.63164,TRUE,0,2
4789,19,263,-171.6327892,794.1937025,"""circle""","""""",9.9,{breed poors},FALSE,5,1,"""up""",371000,153000,3500,0,0.233,0,32317,40.639013,-73.896965,4.4,1,"""""",0,12,1.18E+08,0,4,4,TRUE,{turtles 5208 2816 5643 3711 2411 886 2789 5359 2592 1679},0,FALSE,FALSE,-58080.33911,TRUE,0,2
4790,29,174,-86.51828642,805.0251674,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",459000,290000,4000,0.532,0.632,50000,50000,40.639929,-73.889767,2.6,1,"""""",54,82,2.59E+08,0,1,1,TRUE,{turtles 280 2991 4628 5807 954 3955 4066 384 5768 1312},0,FALSE,FALSE,-874921.2703,TRUE,0,2
4791,39,98,-642.3758225,471.5910541,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",617000,478000,1400,0,0.152,0,32317,40.611731,-73.936775,4.4,2,"""""",0,12,3.13E+08,0,1,1,TRUE,{turtles 5453 5178 5663 3791 179 4349 700 3275 3455 2961},0,FALSE,FALSE,-744799.4794,TRUE,0,2
4792,19,299,-65.05637721,795.0805583,"""circle""","""""",9.9,{breed poors},FALSE,5,1,"""up""",384000,224000,2600,0.407,0.524,50000,50000,40.639088,-73.887952,2.2,2,"""""",69,98,1.20E+08,0,4,4,TRUE,{turtles 4482 1540 3528 1296 117 5120 2807 1022 4547 2613},0,FALSE,FALSE,-30144.48875,TRUE,0,2
4793,69,249,-315.1615241,419.0182451,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",1233000,909000,5026,0.754,0.754,50000,50000,40.607285,-73.909103,0.3,1,"""""",144,173,5.24E+08,0,1,1,TRUE,{turtles 2904 4183 4192 171 3209 5514 474 4668 1331 3988},0,FALSE,FALSE,-237489.2061,TRUE,0,2
4794,59,149,-663.9441544,102.3752673,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",1057000,830000,2240,0.557,0.587,50000,50000,40.580507,-73.938599,1.1,2,"""""",113,141,4.64E+08,0,1,1,TRUE,{turtles 5215 5070 2720 4122 4211 5566 4814 2177 1727 4927},0,FALSE,FALSE,-382434.9985,TRUE,0,2
4795,39,237,-535.9767817,435.2063187,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",686000,546000,2000,0.209,0.362,43001,50000,40.608654,-73.927777,3.4,2,"""""",22,51,3.37E+08,0,1,1,TRUE,{turtles 2695 5563 5624 3785 2376 5482 434 159 4374 5376},0,FALSE,FALSE,-687974.1404,TRUE,0,2
4796,29,162,-552.5195977,404.0362952,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",576000,405000,2300,0.401,0.586,46633,50000,40.606018,-73.929176,3.1,1,"""""",34,63,2.99E+08,0,1,1,TRUE,{turtles 2431 1864 3272 1081 779 5653 202 2368 4460 4158},0,FALSE,FALSE,-778565.2606,TRUE,0,2
4797,39,316,-651.4099264,446.5817219,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",668000,488000,2000,0,0.152,0,32317,40.609616,-73.937539,4.4,2,"""""",0,12,3.31E+08,0,1,1,TRUE,{turtles 233 2122 232 2847 4996 3978 423 4072 2672 5462},0,FALSE,FALSE,-702798.1419,TRUE,0,2
4798,39,312,-970.9617911,208.3959163,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",655000,507000,1400,0.314,0.449,50000,50000,40.589473,-73.964563,2.8,2,"""""",46,75,3.26E+08,0,1,1,TRUE,{turtles 1711 4184 4428 5251 5640 5492 1537 697 5047 2364},0,FALSE,FALSE,-713504.3652,TRUE,0,2
4799,29,80,-207.53271,682.2606818,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",528000,380000,1800,0.449,0.557,50000,50000,40.629547,-73.900001,1.9,2,"""""",81,110,2.83E+08,0,1,1,TRUE,{turtles 4976 5338 3906 594 2425 5032 1986 1161 2876 4756},0,FALSE,FALSE,-818095.9313,TRUE,0,2
4800,69,155,-792.3963415,97.81091633,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",1302000,989000,3000,0.587,0.587,50000,50000,40.580121,-73.949462,0.6,2,"""""",132,161,5.48E+08,0,1,1,TRUE,{turtles 3844 2438 3573 2294 2563 2878 2279 3132 2125 4910},0,FALSE,FALSE,-180663.867,TRUE,0,2
4801,29,217,-517.7312027,622.1082123,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",497000,365000,2000,0,0,0,0,40.62446,-73.926234,4.7,2,"""""",0,0,2.72E+08,0,1,1,TRUE,{turtles 5723 577 1944 745 2233 4596 1020 1181 2941 741},0,FALSE,FALSE,-843626.1561,TRUE,0,2
4802,19,210,-481.914055,710.6518907,"""circle""","""""",9.9,{breed poors},FALSE,5,1,"""up""",349000,98000,4000,0,0.233,0,20624,40.631948,-73.923205,4.5,1,"""""",0,8,1.14E+08,0,4,4,TRUE,{turtles 853 2464 2909 3733 5382 1429 673 4788 2784 4318},0,FALSE,FALSE,-105356.3936,TRUE,0,2
4803,29,36,-547.5886797,573.3666202,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",496000,294000,3000,0,0,0,0,40.620338,-73.928759,5,2,"""""",0,0,2.72E+08,0,1,1,TRUE,{turtles 943 5263 2828 4161 771 4696 3694 5286 3149 5794},0,FALSE,FALSE,-844449.7117,TRUE,0,2
4804,39,145,-548.4755354,432.2737824,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",673000,512000,2050,0.209,0.362,43001,50000,40.608406,-73.928834,3.4,2,"""""",22,51,3.33E+08,0,1,1,TRUE,{turtles 4823 2946 135 2882 1265 4862 1184 4045 157 2337},0,FALSE,FALSE,-698680.3637,TRUE,0,2
4805,19,115,-342.8905473,870.6643179,"""circle""","""""",9.9,{breed poors},FALSE,5,1,"""up""",325000,202000,2000,0,0,0,0,40.64548,-73.911448,6.8,1,"""""",0,0,1.10E+08,0,4,4,TRUE,{turtles 1773 3678 3925 2496 4764 2678 4204 4690 1094 3273},0,FALSE,FALSE,-156930.2712,TRUE,0,2
4806,19,138,-394.1981087,804.8832705,"""circle""","""""",9.9,{breed poors},FALSE,5,1,"""up""",385000,218000,1800,0,0,0,0,40.639917,-73.915787,6,2,"""""",0,0,1.21E+08,0,4,4,TRUE,{turtles 1784 4188 1225 719 5079 2281 2253 360 4011 5544},0,FALSE,FALSE,-27995.57719,TRUE,0,2
4807,29,245,-484.3972511,525.8784509,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",430000,286000,1900,0.209,0.314,43001,50000,40.616322,-73.923415,3.6,2,"""""",14,43,2.49E+08,0,1,1,TRUE,{turtles 862 5762 1007 545 2675 4736 5056 1752 47 495},0,FALSE,FALSE,-898804.3838,TRUE,0,2
4808,29,8,-244.0948165,741.4198729,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",470000,306000,2800,0.362,0.449,50000,50000,40.63455,-73.903093,2.7,2,"""""",50,78,2.63E+08,0,1,1,TRUE,{turtles 5665 2506 5857 3464 5275 5327 523 3947 743 4083},0,FALSE,FALSE,-865862.1583,TRUE,0,2
4809,49,356,-261.0396737,508.6734493,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",801000,597000,2592,0.524,0.587,50000,50000,40.614867,-73.904526,1.4,2,"""""",101,130,3.76E+08,0,1,1,TRUE,{turtles 2315 7 4662 2862 3068 5085 5790 2833 141 1335},0,FALSE,FALSE,-593265.2419,TRUE,0,2
4810,29,103,-680.8062384,513.060429,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",568000,360000,2380,0,0,0,0,40.615238,-73.940025,5.9,2,"""""",0,0,2.97E+08,0,1,1,TRUE,{turtles 4099 5480 1031 1873 5439 199 637 619 1888 2771},0,FALSE,FALSE,-785153.7057,TRUE,0,2
4811,29,163,-466.4118165,525.0152446,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",440000,273000,2000,0.314,0.407,50000,50000,40.616249,-73.921894,3,2,"""""",38,67,2.53E+08,0,1,1,TRUE,{turtles 1300 5528 2323 4890 450 1142 5645 5455 2588 4494},0,FALSE,FALSE,-890568.8275,TRUE,0,2
4812,49,19,-717.2382727,186.7684607,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",941000,650000,4000,0.314,0.407,50000,50000,40.587644,-73.943106,3,2.5,"""""",38,67,4.24E+08,0,1,1,TRUE,{turtles 1438 3176 632 5303 5574 1302 2378 1723 2285 3365},0,FALSE,FALSE,-477967.4525,TRUE,0,2
4813,29,3,-632.7859556,486.9986947,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",574000,398000,2200,0,0,0,0,40.613034,-73.935964,4.9,2,"""""",0,0,2.99E+08,0,1,1,TRUE,{turtles 810 5727 2199 1980 4739 838 2674 98 2632 113},0,FALSE,FALSE,-780212.3719,TRUE,0,2
4814,39,59,-658.5757209,99.3836072,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",776000,606000,2400,0.362,0.449,50000,50000,40.580254,-73.938145,2.6,2,"""""",54,82,3.68E+08,0,1,1,TRUE,{turtles 1727 4927 4122 4769 2343 4393 4794 2720 5215 4211},0,FALSE,FALSE,-613854.1329,TRUE,0,2
4815,29,186,-603.0585508,628.1979552,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",510000,350000,2500,0,0,0,0,40.624975,-73.93345,4.7,2,"""""",0,0,2.77E+08,0,1,1,TRUE,{turtles 579 3222 5133 5039 1919 4152 5741 1457 2003 5729},0,FALSE,FALSE,-832919.9328,TRUE,0,2
4816,29,229,-627.0509551,442.7859792,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",566000,433000,2200,0,0.401,0,46633,40.609295,-73.935479,4,1,"""""",0,27,2.96E+08,0,1,1,TRUE,{turtles 3350 725 5351 4278 2391 5207 5564 5792 4827 5276},0,FALSE,FALSE,-786800.817,TRUE,0,2
4817,135,146,-267.8270764,393.358552,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",2220000,1808000,6000,0.587,0.587,50000,50000,40.605115,-73.9051,0.1,3,"""""",152,181,8.61E+08,0,1,2,TRUE,{turtles 5466 3598 4539 5177 1900 933 1215 1778 374 4153},9,TRUE,FALSE,1E+12,TRUE,0,2
4818,39,87,-366.7055804,435.4782878,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",765000,568000,2326,0.407,0.488,50000,50000,40.608677,-73.913462,2.4,2,"""""",62,90,3.64E+08,0,1,1,TRUE,{turtles 1232 5447 2634 2772 4173 2617 3291 1600 4629 1977},0,FALSE,FALSE,-622913.2449,TRUE,0,2
4819,39,122,-672.9427841,558.7394127,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",629000,488000,1975,0,0,0,0,40.619101,-73.93936,5.9,2,"""""",0,0,3.18E+08,0,1,1,TRUE,{turtles 1198 4755 3724 67 4730 3308 2415 3169 2457 5812},0,FALSE,FALSE,-734916.8118,TRUE,0,2
4820,39,292,-635.1036053,457.957125,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",656000,486000,2000,0,0.209,0,43001,40.610578,-73.93616,4.2,2,"""""",0,19,3.27E+08,0,1,1,TRUE,{turtles 3523 4613 796 2071 3363 3754 293 4844 2439 2163},0,FALSE,FALSE,-712680.8095,TRUE,0,2
4821,29,39,-491.6221693,642.8488122,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",557000,327000,3000,0,0.152,0,20624,40.626214,-73.924026,4.5,2,"""""",0,8,2.93E+08,0,1,1,TRUE,{turtles 334 5757 3329 585 2567 1660 1863 269 994 4965},0,FALSE,FALSE,-794212.8177,TRUE,0,2
4822,29,241,-588.2421474,495.1104686,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",527000,304000,2150,0,0.209,0,43001,40.61372,-73.932197,4.3,2,"""""",0,15,2.83E+08,0,1,1,TRUE,{turtles 3825 460 1203 2448 3868 2635 3696 2406 5076 5064},0,FALSE,FALSE,-818919.4869,TRUE,0,2
4823,39,108,-549.1258963,431.8480916,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",714000,583000,1800,0.209,0.362,43001,50000,40.60837,-73.928889,3.4,2,"""""",22,51,3.47E+08,0,1,1,TRUE,{turtles 4804 2882 2946 135 1265 4862 4045 157 1184 2337},0,FALSE,FALSE,-664914.5825,TRUE,0,2
4824,29,116,-482.4934674,571.3682386,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",443000,311000,2000,0,0.152,0,7207,40.620169,-73.923254,4.6,2,"""""",0,4,2.54E+08,0,1,1,TRUE,{turtles 294 1428 939 3322 2721 2870 5764 5529 2917 1430},0,FALSE,FALSE,-888098.1605,TRUE,0,2
4825,39,5,-696.213879,557.9235054,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",689000,536000,2000,0,0,0,0,40.619032,-73.941328,6.5,2,"""""",0,0,3.38E+08,0,1,1,TRUE,{turtles 1289 3360 3987 2353 3208 51 5092 2960 3830 300},0,FALSE,FALSE,-685503.4735,TRUE,0,2
4826,29,242,-314.0972972,891.6177631,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",445000,273000,2255,0,0,0,0,40.647252,-73.909013,7.1,1,"""""",0,0,2.55E+08,0,1,1,TRUE,{turtles 2558 1997 1800 3039 3413 3512 127 913 487 2644},0,FALSE,FALSE,-886451.0493,TRUE,0,2
4827,39,18,-630.3618832,440.6457007,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",609000,463000,2200,0,0.321,0,43001,40.609114,-73.935759,4.1,1,"""""",0,23,3.11E+08,0,1,1,TRUE,{turtles 5207 5564 5792 5276 1950 725 5351 4816 3350 4305},0,FALSE,FALSE,-751387.9245,TRUE,0,2
4828,29,134,-654.9336999,579.8229301,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",486000,337000,1778,0,0,0,0,40.620884,-73.937837,5.2,2,"""""",0,0,2.69E+08,0,1,1,TRUE,{turtles 2804 4034 4863 1934 282 5465 5128 5084 4728 4924},0,FALSE,FALSE,-852685.2681,TRUE,0,2
4829,19,51,-382.1250458,834.1376856,"""circle""","""""",9.9,{breed poors},FALSE,5,1,"""up""",372000,169000,2500,0,0,0,0,40.642391,-73.914766,5.8,2,"""""",0,0,1.18E+08,0,4,4,TRUE,{turtles 1850 3762 4179 2656 5579 5798 2885 2575 5386 5362},0,FALSE,FALSE,-55931.42755,TRUE,0,2
4830,29,171,-547.5650302,532.9969464,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",446000,309000,1850,0,0.152,0,32317,40.616924,-73.928757,4.4,2,"""""",0,12,2.55E+08,0,1,1,TRUE,{turtles 4219 5587 2342 3166 270 519 1816 4497 1197 4150},0,FALSE,FALSE,-885627.4936,TRUE,0,2
4831,29,264,-233.0032072,669.2298147,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",556000,333000,3048,0.524,0.587,50000,50000,40.628445,-73.902155,1.5,2,"""""",97,126,2.93E+08,0,1,1,TRUE,{turtles 1443 1044 1427 4756 2876 1161 4846 1728 840 5335},0,FALSE,FALSE,-795036.3734,TRUE,0,2
4832,39,261,-728.5190779,163.1426234,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",675000,547000,1520,0.209,0.314,43001,50000,40.585646,-73.94406,3.6,2,"""""",14,43,3.33E+08,0,1,1,TRUE,{turtles 4650 2665 4607 5250 975 2291 5526 1851 1088 1253},0,FALSE,FALSE,-697033.2524,TRUE,0,2
4833,29,123,-507.7511193,632.9160278,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",423000,293000,2158,0,0.233,0,20624,40.625374,-73.92539,4.5,1,"""""",0,8,2.47E+08,0,1,1,TRUE,{turtles 1849 2025 5395 3930 3641 348 5494 5045 1042 4402},0,FALSE,FALSE,-904569.2733,TRUE,0,2
4834,29,186,-289.3481093,870.1558539,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",461000,274000,3000,0,0,0,0,40.645437,-73.90692,6.6,1,"""""",0,0,2.60E+08,0,1,1,TRUE,{turtles 1134 3610 2856 5411 5007 3527 3665 2626 2731 4324},0,FALSE,FALSE,-873274.159,TRUE,0,2
